"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 21 18:14:13 GMT 2025","Fri Feb 21 18:14:15 GMT 2025","2352","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Fri Feb 21 18:14:40 GMT 2025","Fri Feb 21 18:14:46 GMT 2025","5978","tests.console","test_console","","","","test_02_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Fri Feb 21 18:14:23 GMT 2025","Fri Feb 21 18:14:27 GMT 2025","3366","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Fri Feb 21 18:14:16 GMT 2025","Fri Feb 21 18:14:17 GMT 2025","1361","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Fri Feb 21 18:16:00 GMT 2025","Fri Feb 21 18:16:05 GMT 2025","4761","tests.console","test_console","","","","test_06_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"failed","Fri Feb 21 18:15:27 GMT 2025","Fri Feb 21 18:15:34 GMT 2025","7347","tests.console","test_console","","","","test_03_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Fri Feb 21 18:14:35 GMT 2025","Fri Feb 21 18:14:39 GMT 2025","4492","tests.console","test_console","","","","test_01_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Fri Feb 21 18:14:17 GMT 2025","Fri Feb 21 18:14:18 GMT 2025","1010","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Fri Feb 21 18:14:18 GMT 2025","Fri Feb 21 18:14:23 GMT 2025","4584","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Fri Feb 21 18:16:41 GMT 2025","Fri Feb 21 18:17:23 GMT 2025","42423","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Fri Feb 21 18:14:27 GMT 2025","Fri Feb 21 18:14:35 GMT 2025","7592","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Fri Feb 21 18:13:55 GMT 2025","Fri Feb 21 18:14:12 GMT 2025","17086","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Fri Feb 21 18:16:36 GMT 2025","Fri Feb 21 18:16:40 GMT 2025","4875","tests.console","test_console","","","","test_07_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Fri Feb 21 18:15:34 GMT 2025","Fri Feb 21 18:15:44 GMT 2025","9558","tests.console","test_console","","","","test_04_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Fri Feb 21 18:15:45 GMT 2025","Fri Feb 21 18:15:51 GMT 2025","5890","tests.console","test_console","","","","test_05_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
