"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 14 13:03:10 GMT 2025","Wed May 14 13:03:23 GMT 2025","13631","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"broken","Wed May 14 13:04:39 GMT 2025","Wed May 14 13:05:14 GMT 2025","34725","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"skipped","Wed May 14 13:11:07 GMT 2025","Wed May 14 13:11:07 GMT 2025","0","tests.geonetwork","test_embedded","TestEmbedded","","","test_table_embedded[chromium]","This test attempts to render a table in an embedded web-component."
"passed","Wed May 14 13:01:22 GMT 2025","Wed May 14 13:01:37 GMT 2025","15182","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Wed May 14 13:01:50 GMT 2025","Wed May 14 13:01:54 GMT 2025","3981","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Wed May 14 13:02:47 GMT 2025","Wed May 14 13:02:55 GMT 2025","7189","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"failed","Wed May 14 13:07:02 GMT 2025","Wed May 14 13:08:39 GMT 2025","97693","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"broken","Wed May 14 13:03:24 GMT 2025","Wed May 14 13:03:58 GMT 2025","33854","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Wed May 14 13:01:42 GMT 2025","Wed May 14 13:01:44 GMT 2025","1292","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"skipped","Wed May 14 13:11:07 GMT 2025","Wed May 14 13:11:07 GMT 2025","1","tests.geonetwork","test_embedded","TestEmbedded","","","test_map_embedded[chromium]","This test attempts to render a map in an embedded web-component."
"failed","Wed May 14 13:09:52 GMT 2025","Wed May 14 13:11:06 GMT 2025","73697","tests.geonetwork","test_embedded","TestEmbedded","","","test_import_metadata[chromium]","This test attempts import a metatadata."
"passed","Wed May 14 13:03:58 GMT 2025","Wed May 14 13:04:05 GMT 2025","6377","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Wed May 14 13:11:09 GMT 2025","Wed May 14 13:11:09 GMT 2025","85","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"passed","Wed May 14 13:02:02 GMT 2025","Wed May 14 13:02:09 GMT 2025","7031","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Wed May 14 13:01:55 GMT 2025","Wed May 14 13:02:02 GMT 2025","6922","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Wed May 14 13:11:07 GMT 2025","Wed May 14 13:11:09 GMT 2025","2529","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Wed May 14 13:01:38 GMT 2025","Wed May 14 13:01:40 GMT 2025","2573","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Wed May 14 13:01:44 GMT 2025","Wed May 14 13:01:50 GMT 2025","5872","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Wed May 14 13:02:55 GMT 2025","Wed May 14 13:03:09 GMT 2025","14180","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Wed May 14 13:01:41 GMT 2025","Wed May 14 13:01:42 GMT 2025","1378","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
