"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 21 17:40:06 GMT 2025","Fri Feb 21 17:40:13 GMT 2025","6191","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Fri Feb 21 17:38:57 GMT 2025","Fri Feb 21 17:39:02 GMT 2025","4880","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Fri Feb 21 17:38:03 GMT 2025","Fri Feb 21 17:38:05 GMT 2025","2529","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Fri Feb 21 17:38:12 GMT 2025","Fri Feb 21 17:38:16 GMT 2025","4348","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Fri Feb 21 17:37:21 GMT 2025","Fri Feb 21 17:37:41 GMT 2025","20409","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Fri Feb 21 17:38:06 GMT 2025","Fri Feb 21 17:38:07 GMT 2025","722","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Fri Feb 21 17:40:22 GMT 2025","Fri Feb 21 17:41:06 GMT 2025","43869","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Fri Feb 21 17:40:13 GMT 2025","Fri Feb 21 17:40:17 GMT 2025","4296","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Fri Feb 21 17:39:03 GMT 2025","Fri Feb 21 17:39:09 GMT 2025","5663","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Fri Feb 21 17:38:06 GMT 2025","Fri Feb 21 17:38:06 GMT 2025","571","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Fri Feb 21 17:38:07 GMT 2025","Fri Feb 21 17:38:11 GMT 2025","3890","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Fri Feb 21 17:40:18 GMT 2025","Fri Feb 21 17:40:22 GMT 2025","4413","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"failed","Fri Feb 21 17:39:49 GMT 2025","Fri Feb 21 17:39:56 GMT 2025","7062","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Fri Feb 21 17:38:16 GMT 2025","Fri Feb 21 17:38:25 GMT 2025","8606","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Fri Feb 21 17:39:56 GMT 2025","Fri Feb 21 17:40:06 GMT 2025","9807","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
