"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 19 04:52:33 GMT 2025","Mon May 19 04:52:44 GMT 2025","11242","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon May 19 04:53:24 GMT 2025","Mon May 19 04:53:31 GMT 2025","6607","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Mon May 19 04:54:04 GMT 2025","Mon May 19 04:54:18 GMT 2025","14271","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Mon May 19 04:52:56 GMT 2025","Mon May 19 04:53:00 GMT 2025","3668","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Mon May 19 04:52:51 GMT 2025","Mon May 19 04:52:56 GMT 2025","5206","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"failed","Mon May 19 04:56:32 GMT 2025","Mon May 19 04:58:10 GMT 2025","97827","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Mon May 19 04:58:49 GMT 2025","Mon May 19 04:58:53 GMT 2025","4420","tests.geonetwork","test_embedded","TestEmbedded","","","test_table_embedded[chromium]","This test attempts to render a table in an embedded web-component."
"passed","Mon May 19 04:58:54 GMT 2025","Mon May 19 04:58:55 GMT 2025","75","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"passed","Mon May 19 04:58:53 GMT 2025","Mon May 19 04:58:54 GMT 2025","1212","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Mon May 19 04:53:39 GMT 2025","Mon May 19 04:53:47 GMT 2025","8195","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Mon May 19 04:54:38 GMT 2025","Mon May 19 04:54:44 GMT 2025","5884","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Mon May 19 04:53:48 GMT 2025","Mon May 19 04:54:03 GMT 2025","15099","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"failed","Mon May 19 04:54:18 GMT 2025","Mon May 19 04:54:31 GMT 2025","12964","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon May 19 04:52:48 GMT 2025","Mon May 19 04:52:49 GMT 2025","1518","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Mon May 19 04:58:42 GMT 2025","Mon May 19 04:58:48 GMT 2025","6674","tests.geonetwork","test_embedded","TestEmbedded","","","test_map_embedded[chromium]","This test attempts to render a map in an embedded web-component."
"passed","Mon May 19 04:52:45 GMT 2025","Mon May 19 04:52:48 GMT 2025","2976","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon May 19 04:58:10 GMT 2025","Mon May 19 04:58:32 GMT 2025","21587","tests.geonetwork","test_embedded","TestEmbedded","","","test_import_metadata[chromium]","This test attempts import a metatadata."
"passed","Mon May 19 04:54:32 GMT 2025","Mon May 19 04:54:38 GMT 2025","6333","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon May 19 04:52:50 GMT 2025","Mon May 19 04:52:51 GMT 2025","913","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Mon May 19 04:53:31 GMT 2025","Mon May 19 04:53:39 GMT 2025","7284","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
