"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Apr 14 04:35:57 GMT 2025","Mon Apr 14 04:36:05 GMT 2025","7978","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Mon Apr 14 04:34:19 GMT 2025","Mon Apr 14 04:34:23 GMT 2025","4063","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Mon Apr 14 04:34:08 GMT 2025","Mon Apr 14 04:34:11 GMT 2025","2438","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon Apr 14 04:36:06 GMT 2025","Mon Apr 14 04:36:15 GMT 2025","9043","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon Apr 14 04:33:41 GMT 2025","Mon Apr 14 04:34:08 GMT 2025","26523","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon Apr 14 04:34:11 GMT 2025","Mon Apr 14 04:34:12 GMT 2025","1288","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"failed","Mon Apr 14 04:38:13 GMT 2025","Mon Apr 14 04:39:09 GMT 2025","56502","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Mon Apr 14 04:34:12 GMT 2025","Mon Apr 14 04:34:14 GMT 2025","1169","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"broken","Mon Apr 14 04:36:33 GMT 2025","Mon Apr 14 04:37:08 GMT 2025","34600","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"failed","Mon Apr 14 04:35:49 GMT 2025","Mon Apr 14 04:35:57 GMT 2025","7955","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"broken","Mon Apr 14 04:35:14 GMT 2025","Mon Apr 14 04:35:48 GMT 2025","34570","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Mon Apr 14 04:34:14 GMT 2025","Mon Apr 14 04:34:19 GMT 2025","5295","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Mon Apr 14 04:34:24 GMT 2025","Mon Apr 14 04:34:31 GMT 2025","7009","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Mon Apr 14 04:36:15 GMT 2025","Mon Apr 14 04:36:22 GMT 2025","7130","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon Apr 14 04:39:10 GMT 2025","Mon Apr 14 04:39:10 GMT 2025","404","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Mon Apr 14 04:34:31 GMT 2025","Mon Apr 14 04:34:38 GMT 2025","7098","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"failed","Mon Apr 14 04:39:10 GMT 2025","Mon Apr 14 04:39:10 GMT 2025","42","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
