"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 16 13:57:33 GMT 2025","Fri May 16 13:57:33 GMT 2025","68","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"failed","Fri May 16 13:54:54 GMT 2025","Fri May 16 13:56:32 GMT 2025","98425","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Fri May 16 13:51:35 GMT 2025","Fri May 16 13:51:42 GMT 2025","7106","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Fri May 16 13:53:00 GMT 2025","Fri May 16 13:53:06 GMT 2025","5625","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Fri May 16 13:57:31 GMT 2025","Fri May 16 13:57:33 GMT 2025","1764","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"failed","Fri May 16 13:57:07 GMT 2025","Fri May 16 13:57:17 GMT 2025","9734","tests.geonetwork","test_embedded","TestEmbedded","","","test_map_embedded[chromium]","This test attempts to render a map in an embedded web-component."
"passed","Fri May 16 13:56:33 GMT 2025","Fri May 16 13:56:57 GMT 2025","24208","tests.geonetwork","test_embedded","TestEmbedded","","","test_import_metadata[chromium]","This test attempts import a metatadata."
"passed","Fri May 16 13:50:52 GMT 2025","Fri May 16 13:51:00 GMT 2025","7671","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"failed","Fri May 16 13:52:39 GMT 2025","Fri May 16 13:52:53 GMT 2025","14021","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Fri May 16 13:50:27 GMT 2025","Fri May 16 13:50:30 GMT 2025","3018","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Fri May 16 13:50:44 GMT 2025","Fri May 16 13:50:52 GMT 2025","7267","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"broken","Fri May 16 13:51:57 GMT 2025","Fri May 16 13:52:38 GMT 2025","40892","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Fri May 16 13:52:53 GMT 2025","Fri May 16 13:53:00 GMT 2025","6789","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Fri May 16 13:50:30 GMT 2025","Fri May 16 13:50:32 GMT 2025","1407","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Fri May 16 13:57:26 GMT 2025","Fri May 16 13:57:31 GMT 2025","4540","tests.geonetwork","test_embedded","TestEmbedded","","","test_table_embedded[chromium]","This test attempts to render a table in an embedded web-component."
"passed","Fri May 16 13:50:32 GMT 2025","Fri May 16 13:50:34 GMT 2025","1433","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Fri May 16 13:50:40 GMT 2025","Fri May 16 13:50:44 GMT 2025","4006","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Fri May 16 13:51:42 GMT 2025","Fri May 16 13:51:56 GMT 2025","14230","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Fri May 16 13:50:34 GMT 2025","Fri May 16 13:50:40 GMT 2025","6053","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Fri May 16 13:50:16 GMT 2025","Fri May 16 13:50:27 GMT 2025","10442","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
