"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 24 04:37:19 GMT 2025","Mon Mar 24 04:38:16 GMT 2025","56697","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Mon Mar 24 04:34:06 GMT 2025","Mon Mar 24 04:34:13 GMT 2025","7299","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"failed","Mon Mar 24 04:38:19 GMT 2025","Mon Mar 24 04:38:19 GMT 2025","87","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon Mar 24 04:33:52 GMT 2025","Mon Mar 24 04:33:56 GMT 2025","4338","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Mon Mar 24 04:35:39 GMT 2025","Mon Mar 24 04:35:54 GMT 2025","14787","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Mon Mar 24 04:36:04 GMT 2025","Mon Mar 24 04:36:11 GMT 2025","7287","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon Mar 24 04:33:44 GMT 2025","Mon Mar 24 04:33:45 GMT 2025","1177","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Mon Mar 24 04:33:45 GMT 2025","Mon Mar 24 04:33:51 GMT 2025","5764","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Mon Mar 24 04:33:39 GMT 2025","Mon Mar 24 04:33:42 GMT 2025","2858","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"broken","Mon Mar 24 04:35:00 GMT 2025","Mon Mar 24 04:35:39 GMT 2025","39037","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Mon Mar 24 04:33:42 GMT 2025","Mon Mar 24 04:33:44 GMT 2025","1559","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Mon Mar 24 04:34:51 GMT 2025","Mon Mar 24 04:34:59 GMT 2025","8109","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Mon Mar 24 04:36:11 GMT 2025","Mon Mar 24 04:36:17 GMT 2025","5059","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Mon Mar 24 04:38:17 GMT 2025","Mon Mar 24 04:38:19 GMT 2025","1568","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Mon Mar 24 04:33:25 GMT 2025","Mon Mar 24 04:33:38 GMT 2025","12935","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon Mar 24 04:33:56 GMT 2025","Mon Mar 24 04:34:05 GMT 2025","8790","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Mon Mar 24 04:35:55 GMT 2025","Mon Mar 24 04:36:03 GMT 2025","8591","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
