"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 17 04:34:59 GMT 2025","Mon Mar 17 04:35:11 GMT 2025","12086","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon Mar 17 04:33:13 GMT 2025","Mon Mar 17 04:33:37 GMT 2025","23928","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon Mar 17 04:33:38 GMT 2025","Mon Mar 17 04:33:40 GMT 2025","2587","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon Mar 17 04:34:29 GMT 2025","Mon Mar 17 04:34:43 GMT 2025","14800","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Mon Mar 17 04:33:50 GMT 2025","Mon Mar 17 04:33:53 GMT 2025","2894","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"failed","Mon Mar 17 04:36:37 GMT 2025","Mon Mar 17 04:36:37 GMT 2025","92","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon Mar 17 04:35:12 GMT 2025","Mon Mar 17 04:35:18 GMT 2025","6521","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon Mar 17 04:33:45 GMT 2025","Mon Mar 17 04:33:50 GMT 2025","4896","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Mon Mar 17 04:33:41 GMT 2025","Mon Mar 17 04:33:43 GMT 2025","1813","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Mon Mar 17 04:33:53 GMT 2025","Mon Mar 17 04:34:00 GMT 2025","7119","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Mon Mar 17 04:34:08 GMT 2025","Mon Mar 17 04:34:15 GMT 2025","7134","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Mon Mar 17 04:34:01 GMT 2025","Mon Mar 17 04:34:08 GMT 2025","6883","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"broken","Mon Mar 17 04:36:00 GMT 2025","Mon Mar 17 04:36:35 GMT 2025","35034","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Mon Mar 17 04:34:16 GMT 2025","Mon Mar 17 04:34:28 GMT 2025","12302","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Mon Mar 17 04:35:18 GMT 2025","Mon Mar 17 04:35:24 GMT 2025","5424","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Mon Mar 17 04:33:43 GMT 2025","Mon Mar 17 04:33:44 GMT 2025","1550","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Mon Mar 17 04:36:36 GMT 2025","Mon Mar 17 04:36:36 GMT 2025","729","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
