"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 14 09:53:24 GMT 2025","Wed May 14 09:53:27 GMT 2025","2451","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Wed May 14 09:54:18 GMT 2025","Wed May 14 09:54:32 GMT 2025","13989","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Wed May 14 09:55:06 GMT 2025","Wed May 14 09:55:12 GMT 2025","5484","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"failed","Wed May 14 09:54:47 GMT 2025","Wed May 14 09:54:59 GMT 2025","12071","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Wed May 14 09:53:39 GMT 2025","Wed May 14 09:53:47 GMT 2025","7806","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Wed May 14 09:59:17 GMT 2025","Wed May 14 09:59:18 GMT 2025","1214","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Wed May 14 09:53:30 GMT 2025","Wed May 14 09:53:35 GMT 2025","5549","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Wed May 14 09:53:05 GMT 2025","Wed May 14 09:53:24 GMT 2025","18541","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Wed May 14 09:53:36 GMT 2025","Wed May 14 09:53:39 GMT 2025","3336","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"failed","Wed May 14 09:58:49 GMT 2025","Wed May 14 09:58:58 GMT 2025","9205","tests.geonetwork","test_embedded","TestEmbedded","","","test_map_embedded[chromium]","This test attempts to render a map in an embedded web-component."
"passed","Wed May 14 09:53:29 GMT 2025","Wed May 14 09:53:30 GMT 2025","1095","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Wed May 14 09:54:59 GMT 2025","Wed May 14 09:55:06 GMT 2025","6555","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Wed May 14 09:53:56 GMT 2025","Wed May 14 09:54:04 GMT 2025","8124","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Wed May 14 09:58:37 GMT 2025","Wed May 14 09:58:39 GMT 2025","2206","tests.geonetwork","test_embedded","TestEmbedded","","","test_import_metadata[chromium]","This test attempts import a metatadata."
"passed","Wed May 14 09:53:27 GMT 2025","Wed May 14 09:53:28 GMT 2025","1447","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Wed May 14 09:59:18 GMT 2025","Wed May 14 09:59:18 GMT 2025","43","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"failed","Wed May 14 09:59:08 GMT 2025","Wed May 14 09:59:17 GMT 2025","8950","tests.geonetwork","test_embedded","TestEmbedded","","","test_table_embedded[chromium]","This test attempts to render a table in an embedded web-component."
"passed","Wed May 14 09:53:48 GMT 2025","Wed May 14 09:53:55 GMT 2025","7762","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"failed","Wed May 14 09:56:58 GMT 2025","Wed May 14 09:58:37 GMT 2025","98550","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Wed May 14 09:54:04 GMT 2025","Wed May 14 09:54:17 GMT 2025","13138","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
