"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 29 14:03:14 GMT 2025","Tue Apr 29 14:03:15 GMT 2025","1395","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Tue Apr 29 14:03:49 GMT 2025","Tue Apr 29 14:04:02 GMT 2025","12794","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Tue Apr 29 14:04:18 GMT 2025","Tue Apr 29 14:04:27 GMT 2025","9509","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Tue Apr 29 14:03:26 GMT 2025","Tue Apr 29 14:03:33 GMT 2025","7054","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Tue Apr 29 14:07:15 GMT 2025","Tue Apr 29 14:07:15 GMT 2025","130","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"passed","Tue Apr 29 14:03:41 GMT 2025","Tue Apr 29 14:03:49 GMT 2025","7356","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Tue Apr 29 14:05:03 GMT 2025","Tue Apr 29 14:05:10 GMT 2025","6834","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Tue Apr 29 14:03:17 GMT 2025","Tue Apr 29 14:03:21 GMT 2025","4787","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Tue Apr 29 14:04:02 GMT 2025","Tue Apr 29 14:04:17 GMT 2025","14936","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Tue Apr 29 14:03:22 GMT 2025","Tue Apr 29 14:03:26 GMT 2025","3846","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Tue Apr 29 14:03:15 GMT 2025","Tue Apr 29 14:03:16 GMT 2025","1250","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"broken","Tue Apr 29 14:06:37 GMT 2025","Tue Apr 29 14:07:14 GMT 2025","36787","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Tue Apr 29 14:02:50 GMT 2025","Tue Apr 29 14:03:10 GMT 2025","19742","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Tue Apr 29 14:03:10 GMT 2025","Tue Apr 29 14:03:13 GMT 2025","2937","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Tue Apr 29 14:03:33 GMT 2025","Tue Apr 29 14:03:41 GMT 2025","7375","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"broken","Tue Apr 29 14:05:21 GMT 2025","Tue Apr 29 14:05:54 GMT 2025","33530","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Tue Apr 29 14:07:15 GMT 2025","Tue Apr 29 14:07:15 GMT 2025","520","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
