"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 29 09:40:46 GMT 2025","Tue Apr 29 09:40:48 GMT 2025","1367","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Tue Apr 29 09:43:28 GMT 2025","Tue Apr 29 09:43:29 GMT 2025","594","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Tue Apr 29 09:41:54 GMT 2025","Tue Apr 29 09:42:03 GMT 2025","9120","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Tue Apr 29 09:41:38 GMT 2025","Tue Apr 29 09:41:53 GMT 2025","14702","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Tue Apr 29 09:41:25 GMT 2025","Tue Apr 29 09:41:38 GMT 2025","12750","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Tue Apr 29 09:40:48 GMT 2025","Tue Apr 29 09:40:49 GMT 2025","1317","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Tue Apr 29 09:41:09 GMT 2025","Tue Apr 29 09:41:17 GMT 2025","7717","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Tue Apr 29 09:41:17 GMT 2025","Tue Apr 29 09:41:25 GMT 2025","7539","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Tue Apr 29 09:40:43 GMT 2025","Tue Apr 29 09:40:46 GMT 2025","2881","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"failed","Tue Apr 29 09:43:29 GMT 2025","Tue Apr 29 09:43:29 GMT 2025","84","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Tue Apr 29 09:40:56 GMT 2025","Tue Apr 29 09:41:00 GMT 2025","4870","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Tue Apr 29 09:41:01 GMT 2025","Tue Apr 29 09:41:08 GMT 2025","7668","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Tue Apr 29 09:42:10 GMT 2025","Tue Apr 29 09:42:16 GMT 2025","5919","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"broken","Tue Apr 29 09:42:52 GMT 2025","Tue Apr 29 09:43:28 GMT 2025","35260","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Tue Apr 29 09:42:03 GMT 2025","Tue Apr 29 09:42:10 GMT 2025","6637","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Tue Apr 29 09:40:50 GMT 2025","Tue Apr 29 09:40:55 GMT 2025","5635","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Tue Apr 29 09:40:25 GMT 2025","Tue Apr 29 09:40:42 GMT 2025","16380","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
