"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 14 13:37:48 GMT 2025","Fri Mar 14 13:37:55 GMT 2025","6764","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Fri Mar 14 13:38:32 GMT 2025","Fri Mar 14 13:38:41 GMT 2025","8913","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Fri Mar 14 13:37:12 GMT 2025","Fri Mar 14 13:37:16 GMT 2025","3624","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Fri Mar 14 13:38:03 GMT 2025","Fri Mar 14 13:38:15 GMT 2025","12263","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Fri Mar 14 13:38:41 GMT 2025","Fri Mar 14 13:38:48 GMT 2025","6788","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Fri Mar 14 13:37:00 GMT 2025","Fri Mar 14 13:37:03 GMT 2025","2699","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"broken","Fri Mar 14 13:40:01 GMT 2025","Fri Mar 14 13:40:35 GMT 2025","33332","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Fri Mar 14 13:39:19 GMT 2025","Fri Mar 14 13:39:25 GMT 2025","5740","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Fri Mar 14 13:38:16 GMT 2025","Fri Mar 14 13:38:31 GMT 2025","15437","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"failed","Fri Mar 14 13:40:36 GMT 2025","Fri Mar 14 13:40:36 GMT 2025","113","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Fri Mar 14 13:37:06 GMT 2025","Fri Mar 14 13:37:12 GMT 2025","5605","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Fri Mar 14 13:37:55 GMT 2025","Fri Mar 14 13:38:03 GMT 2025","7630","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Fri Mar 14 13:37:05 GMT 2025","Fri Mar 14 13:37:06 GMT 2025","1149","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Fri Mar 14 13:37:41 GMT 2025","Fri Mar 14 13:37:48 GMT 2025","6876","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Fri Mar 14 13:36:46 GMT 2025","Fri Mar 14 13:36:59 GMT 2025","12968","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Fri Mar 14 13:40:35 GMT 2025","Fri Mar 14 13:40:36 GMT 2025","571","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Fri Mar 14 13:37:03 GMT 2025","Fri Mar 14 13:37:05 GMT 2025","1394","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
