"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 19 07:14:33 GMT 2025","Mon May 19 07:14:40 GMT 2025","6937","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Mon May 19 07:14:14 GMT 2025","Mon May 19 07:14:17 GMT 2025","3324","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"failed","Mon May 19 07:18:04 GMT 2025","Mon May 19 07:19:42 GMT 2025","98186","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Mon May 19 07:22:11 GMT 2025","Mon May 19 07:22:11 GMT 2025","96","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"passed","Mon May 19 07:14:07 GMT 2025","Mon May 19 07:14:13 GMT 2025","5865","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Mon May 19 07:14:05 GMT 2025","Mon May 19 07:14:07 GMT 2025","1652","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Mon May 19 07:16:06 GMT 2025","Mon May 19 07:16:12 GMT 2025","6270","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon May 19 07:16:13 GMT 2025","Mon May 19 07:16:18 GMT 2025","5381","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Mon May 19 07:14:03 GMT 2025","Mon May 19 07:14:05 GMT 2025","1647","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"skipped","Mon May 19 07:22:09 GMT 2025","Mon May 19 07:22:09 GMT 2025","0","tests.geonetwork","test_embedded","TestEmbedded","","","test_map_embedded[chromium]","This test attempts to render a map in an embedded web-component."
"failed","Mon May 19 07:15:54 GMT 2025","Mon May 19 07:16:05 GMT 2025","11821","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon May 19 07:13:41 GMT 2025","Mon May 19 07:14:00 GMT 2025","18606","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon May 19 07:14:26 GMT 2025","Mon May 19 07:14:33 GMT 2025","6710","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon May 19 07:22:09 GMT 2025","Mon May 19 07:22:11 GMT 2025","1542","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"failed","Mon May 19 07:20:55 GMT 2025","Mon May 19 07:22:09 GMT 2025","73404","tests.geonetwork","test_embedded","TestEmbedded","","","test_import_metadata[chromium]","This test attempts import a metatadata."
"passed","Mon May 19 07:14:00 GMT 2025","Mon May 19 07:14:03 GMT 2025","2758","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"skipped","Mon May 19 07:22:09 GMT 2025","Mon May 19 07:22:09 GMT 2025","0","tests.geonetwork","test_embedded","TestEmbedded","","","test_table_embedded[chromium]","This test attempts to render a table in an embedded web-component."
"passed","Mon May 19 07:14:17 GMT 2025","Mon May 19 07:14:25 GMT 2025","8394","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"broken","Mon May 19 07:14:40 GMT 2025","Mon May 19 07:15:22 GMT 2025","41692","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"broken","Mon May 19 07:15:23 GMT 2025","Mon May 19 07:15:53 GMT 2025","30616","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
