"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon May 19 07:15:15 GMT 2025","Mon May 19 07:15:24 GMT 2025","8219","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"skipped","Mon May 19 07:21:43 GMT 2025","Mon May 19 07:21:43 GMT 2025","0","tests.geonetwork","test_embedded","TestEmbedded","","","test_table_embedded[chromium]","This test attempts to render a table in an embedded web-component."
"passed","Mon May 19 07:21:43 GMT 2025","Mon May 19 07:21:43 GMT 2025","423","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Mon May 19 07:14:37 GMT 2025","Mon May 19 07:14:44 GMT 2025","7216","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"failed","Mon May 19 07:20:29 GMT 2025","Mon May 19 07:21:42 GMT 2025","72545","tests.geonetwork","test_embedded","TestEmbedded","","","test_import_metadata[chromium]","This test attempts import a metatadata."
"skipped","Mon May 19 07:21:43 GMT 2025","Mon May 19 07:21:43 GMT 2025","0","tests.geonetwork","test_embedded","TestEmbedded","","","test_map_embedded[chromium]","This test attempts to render a map in an embedded web-component."
"broken","Mon May 19 07:14:44 GMT 2025","Mon May 19 07:15:15 GMT 2025","30518","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Mon May 19 07:14:11 GMT 2025","Mon May 19 07:14:17 GMT 2025","5354","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Mon May 19 07:13:50 GMT 2025","Mon May 19 07:14:05 GMT 2025","15114","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon May 19 07:15:44 GMT 2025","Mon May 19 07:15:50 GMT 2025","6102","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Mon May 19 07:15:38 GMT 2025","Mon May 19 07:15:44 GMT 2025","6351","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon May 19 07:14:08 GMT 2025","Mon May 19 07:14:10 GMT 2025","1598","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Mon May 19 07:21:43 GMT 2025","Mon May 19 07:21:43 GMT 2025","43","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"passed","Mon May 19 07:14:05 GMT 2025","Mon May 19 07:14:08 GMT 2025","2666","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon May 19 07:14:10 GMT 2025","Mon May 19 07:14:11 GMT 2025","1121","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Mon May 19 07:14:22 GMT 2025","Mon May 19 07:14:29 GMT 2025","6568","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Mon May 19 07:14:30 GMT 2025","Mon May 19 07:14:36 GMT 2025","6953","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"failed","Mon May 19 07:17:38 GMT 2025","Mon May 19 07:19:16 GMT 2025","98301","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Mon May 19 07:14:17 GMT 2025","Mon May 19 07:14:22 GMT 2025","5204","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"failed","Mon May 19 07:15:24 GMT 2025","Mon May 19 07:15:37 GMT 2025","13360","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
