"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 12 16:55:31 GMT 2025","Wed Mar 12 16:55:45 GMT 2025","13553","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Wed Mar 12 16:55:09 GMT 2025","Wed Mar 12 16:55:15 GMT 2025","6331","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Wed Mar 12 16:56:12 GMT 2025","Wed Mar 12 16:56:19 GMT 2025","6586","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Wed Mar 12 16:56:25 GMT 2025","Wed Mar 12 16:57:10 GMT 2025","45379","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Wed Mar 12 16:54:53 GMT 2025","Wed Mar 12 16:54:56 GMT 2025","2735","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Wed Mar 12 16:57:11 GMT 2025","Wed Mar 12 16:57:11 GMT 2025","71","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Wed Mar 12 16:55:16 GMT 2025","Wed Mar 12 16:55:23 GMT 2025","6933","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Wed Mar 12 16:54:31 GMT 2025","Wed Mar 12 16:54:53 GMT 2025","21868","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Wed Mar 12 16:56:19 GMT 2025","Wed Mar 12 16:56:24 GMT 2025","5211","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Wed Mar 12 16:54:58 GMT 2025","Wed Mar 12 16:54:59 GMT 2025","1172","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Wed Mar 12 16:56:03 GMT 2025","Wed Mar 12 16:56:12 GMT 2025","8747","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Wed Mar 12 16:55:23 GMT 2025","Wed Mar 12 16:55:31 GMT 2025","7531","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Wed Mar 12 16:55:45 GMT 2025","Wed Mar 12 16:56:02 GMT 2025","16477","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Wed Mar 12 16:54:56 GMT 2025","Wed Mar 12 16:54:58 GMT 2025","1620","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Wed Mar 12 16:55:00 GMT 2025","Wed Mar 12 16:55:05 GMT 2025","5276","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"failed","Wed Mar 12 16:57:11 GMT 2025","Wed Mar 12 16:57:11 GMT 2025","62","tests.00-georchestra-base","test_georchestra_headers","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Wed Mar 12 16:55:05 GMT 2025","Wed Mar 12 16:55:09 GMT 2025","3578","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
