"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon May 19 04:39:27 GMT 2025","Mon May 19 04:39:40 GMT 2025","12860","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon May 19 04:38:10 GMT 2025","Mon May 19 04:38:17 GMT 2025","7367","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon May 19 04:38:52 GMT 2025","Mon May 19 04:38:59 GMT 2025","7319","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Mon May 19 04:38:01 GMT 2025","Mon May 19 04:38:09 GMT 2025","7859","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Mon May 19 04:37:47 GMT 2025","Mon May 19 04:37:49 GMT 2025","1607","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Mon May 19 04:39:13 GMT 2025","Mon May 19 04:39:27 GMT 2025","13888","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Mon May 19 04:37:51 GMT 2025","Mon May 19 04:37:56 GMT 2025","5462","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Mon May 19 04:44:09 GMT 2025","Mon May 19 04:44:10 GMT 2025","1075","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"failed","Mon May 19 04:42:55 GMT 2025","Mon May 19 04:44:08 GMT 2025","73396","tests.geonetwork","test_embedded","TestEmbedded","","","test_import_metadata[chromium]","This test attempts import a metatadata."
"passed","Mon May 19 04:39:47 GMT 2025","Mon May 19 04:39:53 GMT 2025","5124","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"skipped","Mon May 19 04:44:09 GMT 2025","Mon May 19 04:44:09 GMT 2025","1","tests.geonetwork","test_embedded","TestEmbedded","","","test_map_embedded[chromium]","This test attempts to render a map in an embedded web-component."
"passed","Mon May 19 04:37:44 GMT 2025","Mon May 19 04:37:47 GMT 2025","2613","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon May 19 04:39:00 GMT 2025","Mon May 19 04:39:12 GMT 2025","12772","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Mon May 19 04:44:10 GMT 2025","Mon May 19 04:44:11 GMT 2025","118","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"passed","Mon May 19 04:39:41 GMT 2025","Mon May 19 04:39:47 GMT 2025","6362","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon May 19 04:37:32 GMT 2025","Mon May 19 04:37:44 GMT 2025","12124","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon May 19 04:37:57 GMT 2025","Mon May 19 04:38:01 GMT 2025","4240","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Mon May 19 04:37:49 GMT 2025","Mon May 19 04:37:51 GMT 2025","1246","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"skipped","Mon May 19 04:44:09 GMT 2025","Mon May 19 04:44:09 GMT 2025","0","tests.geonetwork","test_embedded","TestEmbedded","","","test_table_embedded[chromium]","This test attempts to render a table in an embedded web-component."
"broken","Mon May 19 04:41:39 GMT 2025","Mon May 19 04:42:15 GMT 2025","36120","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
