"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 12 04:36:48 GMT 2025","Mon May 12 04:37:02 GMT 2025","14239","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Mon May 12 04:35:34 GMT 2025","Mon May 12 04:35:35 GMT 2025","1405","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Mon May 12 04:35:11 GMT 2025","Mon May 12 04:35:30 GMT 2025","18722","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon May 12 04:35:43 GMT 2025","Mon May 12 04:35:47 GMT 2025","3808","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Mon May 12 04:37:18 GMT 2025","Mon May 12 04:37:24 GMT 2025","5685","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Mon May 12 04:38:41 GMT 2025","Mon May 12 04:38:41 GMT 2025","101","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"passed","Mon May 12 04:36:25 GMT 2025","Mon May 12 04:36:33 GMT 2025","7503","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Mon May 12 04:35:35 GMT 2025","Mon May 12 04:35:36 GMT 2025","1225","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Mon May 12 04:35:31 GMT 2025","Mon May 12 04:35:33 GMT 2025","2675","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon May 12 04:36:10 GMT 2025","Mon May 12 04:36:17 GMT 2025","7233","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Mon May 12 04:37:03 GMT 2025","Mon May 12 04:37:11 GMT 2025","8836","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon May 12 04:37:12 GMT 2025","Mon May 12 04:37:18 GMT 2025","6338","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon May 12 04:38:39 GMT 2025","Mon May 12 04:38:41 GMT 2025","2339","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Mon May 12 04:36:33 GMT 2025","Mon May 12 04:36:47 GMT 2025","14496","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Mon May 12 04:35:37 GMT 2025","Mon May 12 04:35:43 GMT 2025","6253","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Mon May 12 04:36:18 GMT 2025","Mon May 12 04:36:25 GMT 2025","6928","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"broken","Mon May 12 04:38:02 GMT 2025","Mon May 12 04:38:38 GMT 2025","36623","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
