"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 14 09:28:43 GMT 2025","Wed May 14 09:28:57 GMT 2025","14368","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Wed May 14 09:28:58 GMT 2025","Wed May 14 09:29:12 GMT 2025","14004","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Wed May 14 09:33:02 GMT 2025","Wed May 14 09:33:04 GMT 2025","2156","tests.geonetwork","test_embedded","TestEmbedded","","","test_import_metadata[chromium]","This test attempts import a metatadata."
"passed","Wed May 14 09:29:12 GMT 2025","Wed May 14 09:29:20 GMT 2025","8049","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"failed","Wed May 14 09:28:04 GMT 2025","Wed May 14 09:28:27 GMT 2025","23039","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"failed","Wed May 14 09:33:15 GMT 2025","Wed May 14 09:33:24 GMT 2025","9016","tests.geonetwork","test_embedded","TestEmbedded","","","test_map_embedded[chromium]","This test attempts to render a map in an embedded web-component."
"passed","Wed May 14 09:27:26 GMT 2025","Wed May 14 09:27:29 GMT 2025","2739","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"failed","Wed May 14 09:31:22 GMT 2025","Wed May 14 09:33:02 GMT 2025","99932","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Wed May 14 09:28:27 GMT 2025","Wed May 14 09:28:35 GMT 2025","7282","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Wed May 14 09:33:44 GMT 2025","Wed May 14 09:33:44 GMT 2025","102","tests.00-georchestra-base","test_georchestra_headers","","","","Test the Geoserver headers","This test attempts to load GeoNetwork."
"passed","Wed May 14 09:27:31 GMT 2025","Wed May 14 09:27:32 GMT 2025","1175","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Wed May 14 09:33:42 GMT 2025","Wed May 14 09:33:44 GMT 2025","1630","tests.00-georchestra-base","test_georchestra_headers","","","","Test the data-api headers","Test if data-api response headers contains only one Access-Control-Allow-Origin header."
"passed","Wed May 14 09:28:35 GMT 2025","Wed May 14 09:28:42 GMT 2025","7144","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"failed","Wed May 14 09:33:33 GMT 2025","Wed May 14 09:33:42 GMT 2025","8892","tests.geonetwork","test_embedded","TestEmbedded","","","test_table_embedded[chromium]","This test attempts to render a table in an embedded web-component."
"passed","Wed May 14 09:29:28 GMT 2025","Wed May 14 09:29:33 GMT 2025","5342","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Wed May 14 09:27:14 GMT 2025","Wed May 14 09:27:25 GMT 2025","11527","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Wed May 14 09:27:29 GMT 2025","Wed May 14 09:27:30 GMT 2025","1532","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Wed May 14 09:29:21 GMT 2025","Wed May 14 09:29:28 GMT 2025","6655","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Wed May 14 09:27:39 GMT 2025","Wed May 14 09:27:43 GMT 2025","3709","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Wed May 14 09:27:32 GMT 2025","Wed May 14 09:27:39 GMT 2025","6628","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
