"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 24 04:32:26 GMT 2025","Mon Feb 24 04:32:27 GMT 2025","1016","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"failed","Mon Feb 24 04:34:18 GMT 2025","Mon Feb 24 04:34:26 GMT 2025","7360","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Mon Feb 24 04:32:27 GMT 2025","Mon Feb 24 04:32:32 GMT 2025","4848","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Mon Feb 24 04:32:03 GMT 2025","Mon Feb 24 04:32:21 GMT 2025","17592","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"passed","Mon Feb 24 04:32:44 GMT 2025","Mon Feb 24 04:32:49 GMT 2025","5213","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon Feb 24 04:32:32 GMT 2025","Mon Feb 24 04:32:36 GMT 2025","3288","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
"passed","Mon Feb 24 04:32:24 GMT 2025","Mon Feb 24 04:32:26 GMT 2025","1403","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"failed","Mon Feb 24 04:33:34 GMT 2025","Mon Feb 24 04:33:41 GMT 2025","7021","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"broken","Mon Feb 24 04:35:43 GMT 2025","Mon Feb 24 04:36:16 GMT 2025","33149","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Mon Feb 24 04:32:21 GMT 2025","Mon Feb 24 04:32:24 GMT 2025","2711","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Mon Feb 24 04:32:49 GMT 2025","Mon Feb 24 04:32:56 GMT 2025","6312","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"passed","Mon Feb 24 04:34:26 GMT 2025","Mon Feb 24 04:34:31 GMT 2025","5267","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"passed","Mon Feb 24 04:34:31 GMT 2025","Mon Feb 24 04:34:37 GMT 2025","5371","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Mon Feb 24 04:34:37 GMT 2025","Mon Feb 24 04:34:42 GMT 2025","4438","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Mon Feb 24 04:32:36 GMT 2025","Mon Feb 24 04:32:43 GMT 2025","7539","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
