"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Mar 04 15:45:56 GMT 2025","Tue Mar 04 15:46:26 GMT 2025","30110","tests.datafeeder","test_ingest_data","","","","test_import_shp_datafeeder[chromium]","This test attempts to load a SHP file through datafeeder and check links."
"passed","Tue Mar 04 15:43:59 GMT 2025","Tue Mar 04 15:44:02 GMT 2025","2881","tests.console","test_console","","","","test_upload_organization_logo[chromium]","This test attempts add a logo to Camptocamp organization"
"passed","Tue Mar 04 15:41:02 GMT 2025","Tue Mar 04 15:41:06 GMT 2025","4355","tests.00-georchestra-base","test_georchestra_apps","","","","Test the DataFeeder webapp","This test attempts to load the 'datafeeder'/'import' wizard page, from the DataFeeder geOrchestra webapp. As it requires to be logged into geOrchestra, an initial login is performed."
"passed","Tue Mar 04 15:41:10 GMT 2025","Tue Mar 04 15:41:16 GMT 2025","6595","tests.00-georchestra-base","test_georchestra_apps","","","","Test the MapStore webapp","This test attempts to load the MapStore landing page."
"passed","Tue Mar 04 15:40:59 GMT 2025","Tue Mar 04 15:41:00 GMT 2025","1449","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'create account' interface from the Console","This test attempts to load the 'create account' page from the Console."
"passed","Tue Mar 04 15:40:39 GMT 2025","Tue Mar 04 15:40:55 GMT 2025","16109","tests.00-georchestra-base","test_00_check_apps_init","","","","Load GeoNetwork wro4j cache","This test attempts to load every GeoNetwork wro4j."
"broken","Tue Mar 04 15:43:28 GMT 2025","Tue Mar 04 15:43:58 GMT 2025","30279","tests.console","test_console","","","","test_create_user_by_admin[chromium]","This test attempts to create the John Doe user by an admin."
"failed","Tue Mar 04 15:42:48 GMT 2025","Tue Mar 04 15:42:55 GMT 2025","7080","tests.console","test_console","","","","test_roles_and_delegations[chromium]","This test attempts to change Bob Dylan's roles and add a delagation."
"passed","Tue Mar 04 15:41:21 GMT 2025","Tue Mar 04 15:41:26 GMT 2025","5125","tests.console","test_console","","","","test_validate_created_user[chromium]","This test attempts to validate the John Doe user by an admin."
"broken","Tue Mar 04 15:44:34 GMT 2025","Tue Mar 04 15:45:08 GMT 2025","33172","tests.console","test_console","","","","test_delete_user[chromium]","This test attempts delete the John Doe user by an admin."
"passed","Tue Mar 04 15:41:17 GMT 2025","Tue Mar 04 15:41:21 GMT 2025","4082","tests.console","test_console","","","","test_create_signup[chromium]","This test attempts to create the John Doe user by an admin."
"failed","Tue Mar 04 15:42:02 GMT 2025","Tue Mar 04 15:42:09 GMT 2025","6790","tests.console","test_console","","","","test_change_mail_and_password[chromium]","This test attempts to change Bob Dylan's informations."
"passed","Tue Mar 04 15:41:01 GMT 2025","Tue Mar 04 15:41:02 GMT 2025","1098","tests.00-georchestra-base","test_georchestra_apps","","","","Test the 'password recovery' interface from the Console","This test attempts to load the 'password recovery' page from the Console."
"passed","Tue Mar 04 15:40:56 GMT 2025","Tue Mar 04 15:40:59 GMT 2025","2912","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoNetwork webapp","This test attempts to load GeoNetwork."
"passed","Tue Mar 04 15:41:07 GMT 2025","Tue Mar 04 15:41:09 GMT 2025","2891","tests.00-georchestra-base","test_georchestra_apps","","","","Test the GeoServer webapp","This test attempts to load the GeoServer main page."
